Earth Skin Temperature, Humidity,Surface Pressure,Temperature at 2 Meters Range,Temperature at 2 Meters Minimum,Temperature at 2 Meters Maximum,Wind Speed,date
15.94,7.51,97.72,12.84,9.19,22.04,3.88,2022-04-28
18.73,7.93,97.99,15.27,9.91,25.18,4.44,2022-04-29
17.76,7.57,97.7,12.49,12.15,24.65,3.81,2022-04-30
18.51,7.2,97.39,13.79,11.02,24.81,3.06,2022-05-01
13.73,8.12,97.0,5.61,10.19,15.8,4.64,2022-05-02
15.66,7.63,97.07,9.25,10.0,19.24,3.12,2022-05-03
16.65,7.63,97.34,11.29,9.78,21.07,4.22,2022-05-04
16.58,6.65,97.68,13.39,9.27,22.66,2.74,2022-05-05
16.35,6.41,97.81,15.02,8.02,23.04,3.3,2022-05-06
18.28,6.71,97.68,16.83,8.6,25.43,3.13,2022-05-07
18.87,7.2,97.6,15.52,9.84,25.37,1.62,2022-05-08
20.87,7.2,97.77,17.08,10.28,27.36,3.62,2022-05-09
22.28,7.2,97.71,15.33,14.26,29.58,3.37,2022-05-10
23.36,8.0,97.45,17.71,13.94,31.65,6.39,2022-05-11
21.64,7.57,97.56,14.55,14.36,28.9,4.73,2022-05-12
23.18,8.24,97.65,17.2,12.65,29.86,1.91,2022-05-13
21.42,10.13,97.43,14.62,14.66,29.27,3.24,2022-05-14
24.41,8.85,97.16,18.38,14.67,33.05,4.23,2022-05-15
23.65,7.81,97.49,16.78,14.23,31.01,4.0,2022-05-16
25.79,8.67,97.5,18.11,14.92,33.03,3.62,2022-05-17
27.51,10.31,97.36,17.05,17.9,34.94,4.78,2022-05-18
27.5,8.73,97.57,18.62,17.8,36.42,6.95,2022-05-19
25.89,7.81,97.8,19.68,15.9,35.58,3.65,2022-05-20
28.01,8.3,97.46,21.28,17.38,38.66,2.73,2022-05-21
28.05,9.09,96.77,17.02,20.73,37.75,5.86,2022-05-22
23.19,8.85,96.65,13.81,14.78,28.59,3.81,2022-05-23
16.22,6.9,96.88,10.23,10.94,21.17,2.27,2022-05-24
17.7,6.29,97.49,13.73,9.83,23.56,2.9,2022-05-25
20.5,7.02,97.88,18.87,9.83,28.7,2.38,2022-05-26
22.8,8.06,97.65,18.66,11.9,30.57,3.8,2022-05-27
24.19,8.42,97.07,18.38,13.7,32.08,2.26,2022-05-28
24.58,7.51,96.39,17.98,14.3,32.27,5.6,2022-05-29
24.06,9.22,96.47,13.37,16.12,29.49,4.77,2022-05-30
26.08,8.42,96.93,16.95,15.34,32.3,3.66,2022-05-31
27.37,7.87,96.96,20.77,15.01,35.79,5.17,2022-06-01
27.73,10.01,96.93,15.3,18.39,33.68,5.09,2022-06-02
27.76,9.7,96.83,16.98,17.8,34.77,4.95,2022-06-03
26.08,10.74,97.02,15.72,16.91,32.63,5.33,2022-06-04
25.64,8.97,97.47,15.31,16.08,31.39,4.92,2022-06-05
27.2,8.24,97.39,18.55,16.2,34.76,4.38,2022-06-06
26.3,9.28,97.33,14.62,17.96,32.58,3.35,2022-06-07
25.47,9.89,97.13,12.84,18.44,31.28,7.38,2022-06-08
23.44,8.24,97.58,13.68,15.48,29.16,4.89,2022-06-09
27.08,7.75,97.57,20.55,14.38,34.93,3.73,2022-06-10
28.83,9.22,97.6,18.5,17.84,36.35,3.16,2022-06-11
28.4,9.77,97.59,18.13,18.64,36.78,3.53,2022-06-12
28.94,9.64,97.39,18.04,18.29,36.33,4.08,2022-06-13
30.27,10.25,97.2,17.2,20.79,37.99,6.83,2022-06-14
31.78,9.16,97.27,19.0,21.45,40.45,3.38,2022-06-15
33.3,10.44,97.43,16.35,23.64,39.99,2.45,2022-06-16
31.6,10.25,97.58,14.78,23.62,38.4,2.3,2022-06-17
32.94,9.22,97.06,18.6,23.18,41.77,9.34,2022-06-18
31.01,9.09,96.55,18.28,20.22,38.5,4.9,2022-06-19
31.43,8.73,96.6,18.77,19.96,38.73,5.91,2022-06-20
28.29,8.24,96.73,16.34,19.92,36.26,4.95,2022-06-21
27.51,7.57,96.66,13.4,18.71,32.11,3.53,2022-06-22
27.15,7.08,96.87,14.38,17.71,32.08,2.85,2022-06-23
26.25,6.65,97.0,14.45,16.85,31.3,5.42,2022-06-24
27.11,6.47,96.72,17.02,16.9,33.93,5.66,2022-06-25
24.29,8.12,96.82,14.12,14.91,29.04,4.68,2022-06-26
22.45,8.67,97.29,11.76,15.15,26.91,2.59,2022-06-27
24.2,7.14,97.41,18.87,12.81,31.68,4.32,2022-06-28
28.14,8.12,96.91,19.75,15.82,35.57,7.09,2022-06-29
22.63,8.18,97.08,12.02,14.96,26.98,3.57,2022-06-30
23.74,6.29,97.45,17.84,12.17,30.01,7.38,2022-07-01
28.11,10.31,97.46,18.73,16.51,35.24,7.32,2022-07-02
29.97,10.25,97.35,18.62,18.69,37.31,4.23,2022-07-03
27.05,9.58,97.48,16.04,16.76,32.81,1.81,2022-07-04
28.77,10.19,97.55,18.34,16.68,35.01,5.73,2022-07-05
23.58,10.99,97.77,9.16,17.98,27.13,5.27,2022-07-06
25.41,8.36,97.96,15.65,16.3,31.94,1.98,2022-07-07
26.21,8.61,97.95,17.74,15.76,33.5,3.09,2022-07-08
27.74,8.73,97.78,18.82,16.57,35.39,2.39,2022-07-09
29.61,9.28,97.37,18.95,17.94,36.87,3.43,2022-07-10
30.72,10.56,97.19,18.3,19.56,37.87,3.07,2022-07-11
31.95,10.19,97.5,17.53,21.16,38.69,2.31,2022-07-12
32.25,8.0,97.59,18.96,21.33,40.29,2.52,2022-07-13
32.2,8.36,97.51,19.99,20.15,40.15,2.36,2022-07-14
33.58,9.03,97.29,19.08,21.28,40.36,2.88,2022-07-15
35.18,8.36,97.24,18.57,23.59,42.16,1.59,2022-07-16
35.25,9.09,97.38,17.77,24.17,41.94,5.58,2022-07-17
34.81,8.24,97.29,17.98,24.08,42.07,7.53,2022-07-18
33.43,9.77,97.17,19.44,21.23,40.66,3.12,2022-07-19
31.19,9.64,97.53,13.84,21.75,35.59,2.64,2022-07-20
32.89,9.77,97.49,17.96,20.66,38.62,5.14,2022-07-21
32.83,11.05,97.28,17.46,21.89,39.35,9.48,2022-07-22
29.83,8.73,97.49,17.57,18.74,36.31,7.5,2022-07-23
33.33,7.75,97.27,20.98,20.74,41.73,4.17,2022-07-24
29.58,9.58,97.39,13.82,21.12,34.94,4.34,2022-07-25
27.49,8.73,97.33,14.66,18.04,32.69,2.28,2022-07-26
27.19,7.63,97.11,16.24,16.44,32.69,4.72,2022-07-27
29.59,10.01,96.96,16.8,18.38,35.19,4.2,2022-07-28
29.3,10.13,97.24,14.67,19.75,34.42,4.87,2022-07-29
29.15,9.28,97.55,16.04,18.51,34.55,3.72,2022-07-30
31.44,10.56,97.47,15.95,20.69,36.64,2.75,2022-07-31
32.01,9.83,97.34,15.82,21.62,37.44,2.24,2022-08-01
33.02,8.97,97.19,17.41,22.0,39.41,3.85,2022-08-02
33.47,10.44,97.0,17.5,22.27,39.77,2.38,2022-08-03
33.39,10.5,97.03,16.29,23.19,39.48,4.71,2022-08-04
31.57,10.99,97.24,15.09,22.13,37.23,5.14,2022-08-05
31.08,9.52,97.37,17.5,19.82,37.32,5.4,2022-08-06
32.81,10.74,97.17,16.35,21.73,38.08,3.18,2022-08-07
32.39,11.23,97.22,14.48,23.2,37.69,5.76,2022-08-08
33.54,11.29,97.35,15.56,23.57,39.13,5.74,2022-08-09
33.8,9.7,97.21,15.8,23.86,39.65,5.15,2022-08-10
33.74,9.28,97.11,17.26,22.94,40.2,6.86,2022-08-11
35.07,9.03,96.98,18.06,23.65,41.72,6.07,2022-08-12
31.26,9.4,96.95,13.78,23.75,37.53,9.31,2022-08-13
30.13,6.9,96.64,14.97,22.12,37.1,5.28,2022-08-14
29.17,8.06,96.53,15.24,19.49,34.73,4.08,2022-08-15
28.32,8.06,96.42,15.92,18.94,34.86,4.5,2022-08-16
24.8,8.67,96.81,12.44,17.58,30.01,4.48,2022-08-17
21.94,8.97,97.3,10.66,15.69,26.35,4.77,2022-08-18
24.24,8.3,97.6,16.41,14.51,30.92,3.72,2022-08-19
27.8,8.42,97.46,18.55,16.83,35.37,2.23,2022-08-20
28.01,9.22,97.25,14.55,19.9,34.45,4.84,2022-08-21
26.76,10.19,97.2,14.36,18.23,32.58,2.69,2022-08-22
29.23,10.44,97.08,16.91,18.83,35.76,6.3,2022-08-23
29.61,13.79,97.07,15.64,20.79,36.43,3.34,2022-08-24
26.94,13.79,97.21,10.58,20.69,31.27,6.05,2022-08-25
26.23,11.11,97.15,13.59,18.42,32.02,2.66,2022-08-26
26.52,10.25,96.93,15.7,17.12,32.83,5.09,2022-08-27
28.82,10.5,97.0,15.31,20.31,35.62,5.05,2022-08-28
27.62,11.9,97.17,16.2,19.42,35.62,4.73,2022-08-29
28.47,10.8,97.27,16.77,19.58,36.35,3.38,2022-08-30
28.23,9.58,97.22,13.36,20.73,34.08,3.46,2022-08-31
28.1,10.5,97.07,15.76,18.5,34.26,4.85,2022-09-01
26.99,10.74,96.88,12.91,19.24,32.15,4.85,2022-09-02
25.71,9.09,96.93,13.53,17.63,31.16,5.95,2022-09-03
27.04,8.36,97.22,16.87,17.24,34.11,3.84,2022-09-04
28.04,7.45,97.39,18.02,17.76,35.78,4.1,2022-09-05
26.98,7.51,97.32,15.73,18.06,33.79,4.48,2022-09-06
25.3,6.77,97.12,13.52,18.17,31.69,3.16,2022-09-07
25.13,7.69,97.18,11.77,18.76,30.53,4.03,2022-09-08
25.35,9.09,97.42,10.11,19.72,29.83,3.91,2022-09-09
27.57,9.22,97.46,17.25,16.72,33.96,3.73,2022-09-10
29.26,11.66,97.15,15.29,21.01,36.3,6.55,2022-09-11
29.14,11.11,96.8,18.6,19.8,38.4,4.87,2022-09-12
25.07,11.9,96.71,7.42,21.37,28.8,5.48,2022-09-13
24.43,9.7,96.72,12.52,18.05,30.57,4.01,2022-09-14
23.37,9.52,96.97,10.5,18.08,28.58,2.15,2022-09-15
22.63,9.52,97.07,11.82,16.26,28.08,3.09,2022-09-16
20.75,6.65,97.15,14.68,13.14,27.81,4.38,2022-09-17
21.7,8.67,97.28,15.23,12.48,27.72,3.41,2022-09-18
22.76,8.97,97.29,13.95,16.26,30.22,4.2,2022-09-19
19.85,6.04,97.49,15.08,13.19,28.27,3.48,2022-09-20
19.74,6.16,97.47,16.12,11.71,27.83,3.52,2022-09-21
20.82,7.39,97.47,15.36,12.14,27.5,4.98,2022-09-22
22.01,10.38,97.2,13.88,15.55,29.43,5.2,2022-09-23
18.22,8.24,97.08,9.84,13.04,22.87,2.3,2022-09-24
16.31,6.71,97.08,11.4,10.15,21.55,3.35,2022-09-25
16.12,6.84,97.09,12.92,9.48,22.4,4.39,2022-09-26
16.19,6.96,97.14,10.75,11.29,22.04,7.04,2022-09-27
17.61,7.63,96.79,10.23,13.0,23.23,4.93,2022-09-28
15.76,7.26,96.34,10.17,11.38,21.55,5.31,2022-09-29
14.92,6.65,97.02,10.64,9.94,20.58,5.77,2022-09-30
17.66,6.35,98.0,16.6,9.7,26.3,3.98,2022-10-01
19.92,6.84,98.13,16.45,12.69,29.13,2.55,2022-10-02
20.41,8.24,97.76,17.1,12.23,29.32,3.29,2022-10-03
20.79,7.93,97.68,15.44,13.7,29.14,3.61,2022-10-04
20.73,8.79,97.94,14.88,13.68,28.55,3.74,2022-10-05
20.75,9.64,98.28,11.45,14.48,25.93,3.25,2022-10-06
19.78,10.62,97.85,7.98,15.69,23.67,3.72,2022-10-07
20.83,9.46,97.53,10.83,15.78,26.61,4.56,2022-10-08
20.52,8.48,97.32,13.46,13.37,26.83,3.09,2022-10-09
19.66,9.4,97.38,10.31,15.31,25.62,2.48,2022-10-10
17.24,10.5,97.66,4.35,15.06,19.41,2.36,2022-10-11
18.66,9.16,97.75,11.34,13.31,24.65,3.52,2022-10-12
19.12,7.81,97.88,13.42,12.93,26.35,2.51,2022-10-13
20.12,7.39,97.71,13.38,14.33,27.71,4.54,2022-10-14
20.9,7.02,97.18,16.83,13.08,29.91,2.7,2022-10-15
21.3,7.69,97.33,14.7,14.76,29.47,4.6,2022-10-16
22.15,10.93,97.85,11.95,17.16,29.11,3.61,2022-10-17
23.01,10.62,97.98,17.53,15.0,32.53,2.17,2022-10-18
22.35,11.05,97.54,12.77,18.04,30.81,6.02,2022-10-19
19.27,10.56,97.14,6.92,17.09,24.01,3.84,2022-10-20
18.39,9.28,97.14,8.2,15.8,23.99,2.76,2022-10-21
20.15,8.67,97.21,14.42,13.95,28.38,2.47,2022-10-22
18.4,7.75,97.16,10.36,15.31,25.67,7.11,2022-10-23
16.94,7.63,97.47,8.01,14.29,22.3,4.28,2022-10-24
16.91,7.63,97.34,11.21,14.85,26.06,2.84,2022-10-25
17.58,7.63,97.66,10.41,15.29,25.7,2.77,2022-10-26
19.05,8.0,97.87,15.2,14.54,29.74,2.48,2022-10-27
19.56,8.48,97.99,16.52,13.58,30.1,3.35,2022-10-28
17.63,7.81,97.76,12.53,13.07,25.6,4.03,2022-10-29
16.54,9.34,97.62,9.86,13.07,22.92,2.21,2022-10-30
14.93,8.54,97.5,9.98,12.55,22.53,3.38,2022-10-31
16.47,8.54,97.87,11.09,11.95,23.04,3.38,2022-11-01
16.87,7.57,97.9,14.71,9.47,24.18,3.6,2022-11-02
15.18,7.45,97.31,11.23,10.64,21.87,5.65,2022-11-03
11.39,5.98,97.53,8.25,7.72,15.97,8.65,2022-11-04
11.15,5.31,97.69,11.62,6.86,18.48,4.14,2022-11-05
12.2,4.52,97.41,15.9,6.27,22.18,2.25,2022-11-06
13.85,6.47,97.46,14.8,7.7,22.5,2.73,2022-11-07
14.5,6.77,97.2,12.38,10.15,22.52,1.48,2022-11-08
13.35,7.75,97.45,7.88,9.98,17.85,3.31,2022-11-09
12.05,5.98,98.01,12.59,7.28,19.87,4.52,2022-11-10
12.75,8.36,98.32,10.78,8.32,19.11,6.6,2022-11-11
14.77,9.95,98.2,7.56,11.63,19.19,5.34,2022-11-12
13.73,7.87,97.64,10.96,10.21,21.17,2.52,2022-11-13
13.37,7.45,97.31,10.88,8.94,19.82,3.02,2022-11-14
13.75,8.12,96.72,8.34,11.18,19.52,4.9,2022-11-15
13.13,7.26,96.44,9.21,9.28,18.48,3.34,2022-11-16
15.48,7.93,96.23,11.19,11.27,22.46,5.22,2022-11-17
10.1,6.35,96.74,5.38,7.49,12.87,5.03,2022-11-18
8.63,5.07,97.09,5.27,6.48,11.75,5.27,2022-11-19
9.13,5.55,97.54,12.91,4.27,17.19,6.91,2022-11-20
11.01,6.96,96.7,12.25,6.57,18.82,9.68,2022-11-21
9.23,5.43,96.68,8.75,5.15,13.91,6.33,2022-11-22
13.44,7.57,96.71,12.08,7.99,20.07,7.41,2022-11-23
11.18,6.96,97.34,10.98,6.76,17.73,3.22,2022-11-24
9.38,6.04,97.93,7.92,6.41,14.33,7.2,2022-11-25
8.4,4.33,98.34,11.28,5.65,16.93,5.1,2022-11-26
6.71,4.33,97.88,10.05,4.12,14.17,3.06,2022-11-27
8.52,5.25,97.51,8.31,5.65,13.96,7.09,2022-11-28
8.6,5.62,97.55,8.88,5.24,14.12,4.39,2022-11-29
8.12,5.55,97.23,8.21,5.84,14.05,4.33,2022-11-30
5.48,4.52,97.26,10.95,1.45,12.4,3.13,2022-12-01
3.69,4.03,97.09,9.64,0.65,10.3,3.92,2022-12-02
2.52,4.15,96.5,5.73,0.73,6.46,3.05,2022-12-03
3.33,4.46,96.79,9.08,1.3,10.39,2.24,2022-12-04
4.81,5.37,97.28,8.67,1.94,10.62,3.24,2022-12-05
8.04,6.47,97.19,9.5,5.87,15.37,2.91,2022-12-06
7.8,6.47,96.97,9.77,5.47,15.24,4.48,2022-12-07
6.55,6.53,96.18,5.3,6.31,11.62,3.29,2022-12-08
9.3,6.65,95.68,10.23,5.98,16.2,4.38,2022-12-09
4.49,3.6,96.44,8.75,0.23,8.98,7.43,2022-12-10
4.34,4.88,96.36,7.28,0.97,8.25,3.29,2022-12-11
8.06,6.9,96.16,13.09,2.2,15.3,7.8,2022-12-12
11.94,8.91,95.92,7.63,9.37,17.01,7.74,2022-12-13
11.31,7.57,95.93,8.28,9.05,17.33,5.06,2022-12-14
10.51,6.71,95.55,9.1,7.36,16.46,5.83,2022-12-15
8.12,5.92,96.44,8.88,5.27,14.15,2.98,2022-12-16
6.56,5.37,97.45,8.37,4.06,12.42,4.62,2022-12-17
6.19,5.8,98.18,9.42,4.33,13.75,3.08,2022-12-18
6.69,5.49,98.26,8.31,4.32,12.63,2.49,2022-12-19
5.9,6.04,97.81,6.05,5.15,11.19,1.5,2022-12-20
9.76,6.77,97.78,11.87,5.59,17.46,4.93,2022-12-21
11.44,7.32,97.98,12.16,7.26,19.42,2.72,2022-12-22
11.35,7.26,97.85,12.35,7.88,20.23,3.54,2022-12-23
9.81,6.23,97.65,14.7,5.82,20.52,2.3,2022-12-24
8.04,5.55,97.64,12.17,6.15,18.33,2.69,2022-12-25
8.4,5.43,98.23,12.09,6.03,18.12,3.35,2022-12-26
8.66,5.55,98.48,12.52,5.5,18.01,4.25,2022-12-27
8.03,4.88,97.99,14.3,3.87,18.17,2.92,2022-12-28
9.02,6.1,97.63,9.88,5.47,15.34,3.37,2022-12-29
11.61,7.02,97.7,9.9,8.55,18.45,6.02,2022-12-30
8.94,4.58,98.06,13.24,5.83,19.08,2.25,2022-12-31
8.86,4.7,97.89,10.9,7.14,18.03,3.74,2023-01-01
8.74,5.92,98.03,8.36,6.2,14.56,3.26,2023-01-02
7.55,5.37,98.58,9.67,4.36,14.03,3.09,2023-01-03
6.04,3.91,98.8,12.18,2.34,14.53,3.49,2023-01-04
6.71,5.74,98.41,10.88,3.94,14.82,3.8,2023-01-05
5.48,4.21,98.02,11.33,2.61,13.93,4.79,2023-01-06
4.66,4.39,97.66,14.55,-0.71,13.83,3.24,2023-01-07
10.91,7.51,96.8,9.8,8.33,18.13,10.45,2023-01-08
8.08,5.19,97.69,8.79,4.3,13.09,6.36,2023-01-09
6.98,4.82,98.25,12.91,2.91,15.83,3.95,2023-01-10
6.8,5.62,98.25,8.28,4.45,12.73,5.94,2023-01-11
6.04,4.15,98.32,12.34,2.4,14.75,5.11,2023-01-12
6.33,5.19,98.23,11.55,2.83,14.37,4.4,2023-01-13
7.94,5.49,97.96,14.9,3.57,18.46,2.35,2023-01-14
5.52,4.64,97.54,8.47,2.12,10.58,6.99,2023-01-15
8.76,5.43,96.2,9.99,3.08,13.08,9.56,2023-01-16
8.73,4.76,95.19,7.62,3.78,11.4,7.27,2023-01-17
4.18,3.54,96.11,6.37,1.41,7.78,5.18,2023-01-18
5.76,4.15,96.81,7.58,2.46,10.04,5.36,2023-01-19
4.99,3.72,97.36,9.1,0.59,9.69,7.45,2023-01-20
1.74,3.05,97.7,10.9,-2.81,8.08,4.46,2023-01-21
1.25,2.75,97.97,10.8,-2.75,8.06,3.74,2023-01-22
0.28,2.69,97.81,9.69,-2.95,6.74,4.52,2023-01-23
0.6,2.99,98.12,10.35,-3.41,6.94,3.55,2023-01-24
2.44,3.36,98.17,11.98,-2.23,9.75,3.38,2023-01-25
2.98,3.42,97.29,11.38,-0.83,10.55,1.76,2023-01-26
2.19,3.23,97.19,11.49,-1.95,9.54,2.29,2023-01-27
2.37,3.3,97.55,10.96,-1.42,9.55,2.47,2023-01-28
1.57,3.05,98.1,10.91,-2.57,8.34,3.52,2023-01-29
1.86,2.93,98.35,11.91,-2.6,9.3,2.94,2023-01-30
4.76,4.15,98.33,13.5,-0.31,13.19,3.39,2023-01-31
5.23,4.33,98.39,11.95,1.05,13.0,2.18,2023-02-01
4.89,3.85,98.54,13.46,0.31,13.77,2.77,2023-02-02
5.23,3.85,98.7,14.69,-0.48,14.21,3.68,2023-02-03
6.48,3.72,98.56,14.77,1.66,16.44,1.92,2023-02-04
6.83,4.21,98.68,13.87,2.13,16.0,2.47,2023-02-05
5.07,4.09,98.24,11.11,0.87,11.98,3.61,2023-02-06
3.61,4.39,98.02,5.57,0.87,6.44,6.37,2023-02-07
6.09,4.94,98.32,7.84,3.08,10.92,5.4,2023-02-08
4.88,4.39,98.78,9.42,0.51,9.94,2.82,2023-02-09
3.63,3.17,99.14,14.09,-1.76,12.33,3.74,2023-02-10
3.18,3.11,98.94,12.66,-0.07,12.59,2.88,2023-02-11
3.26,3.17,98.85,12.43,-0.07,12.35,3.25,2023-02-12
4.84,3.91,98.94,15.12,0.31,15.44,4.19,2023-02-13
5.19,4.33,98.7,11.53,1.73,13.26,3.3,2023-02-14
6.7,4.52,98.44,10.84,3.19,14.04,2.0,2023-02-15
6.89,3.91,98.55,14.61,1.47,16.08,3.32,2023-02-16
7.33,3.72,98.75,16.16,1.46,17.62,3.62,2023-02-17
7.73,3.17,98.57,14.3,4.39,18.7,2.32,2023-02-18
9.72,3.91,98.31,15.52,4.21,19.73,3.79,2023-02-19
10.26,5.19,98.06,15.39,4.62,20.02,2.67,2023-02-20
9.48,5.31,97.55,10.8,5.84,16.65,1.6,2023-02-21
10.01,6.1,97.27,10.73,6.02,16.75,3.38,2023-02-22
6.58,5.31,96.66,7.62,2.15,9.77,4.07,2023-02-23
5.11,3.48,96.53,13.2,-0.78,12.43,3.45,2023-02-24
4.86,3.36,96.15,11.69,0.12,11.81,4.07,2023-02-25
5.59,3.48,96.2,10.8,-0.24,10.57,6.04,2023-02-26
1.3,2.2,96.83,8.49,-2.77,5.72,2.56,2023-02-27
2.94,2.69,97.4,11.71,-2.21,9.5,3.4,2023-02-28
2.23,2.44,97.27,11.68,-3.42,8.26,4.21,2023-03-01
4.08,3.48,97.29,13.66,-3.13,10.53,3.73,2023-03-02
6.3,4.09,97.5,10.55,1.62,12.18,3.55,2023-03-03
6.35,3.97,97.61,13.46,0.52,13.98,3.65,2023-03-04
8.48,3.91,97.09,17.17,0.49,17.66,2.75,2023-03-05
9.02,4.82,96.61,12.61,3.14,15.75,4.48,2023-03-06
10.52,5.74,96.41,14.77,3.91,18.69,6.47,2023-03-07
14.13,7.02,96.56,14.68,6.79,21.47,6.62,2023-03-08
14.8,7.02,96.69,10.77,10.76,21.52,7.22,2023-03-09
14.76,6.29,97.15,12.84,8.99,21.83,6.46,2023-03-10
16.39,7.39,97.29,14.02,10.53,24.54,6.23,2023-03-11
17.0,8.0,97.52,14.06,10.87,24.93,4.77,2023-03-12
17.22,5.92,96.92,15.66,11.5,27.16,10.16,2023-03-13
11.96,4.88,97.44,10.35,7.08,17.44,6.62,2023-03-14
12.8,5.8,97.46,13.94,6.05,19.98,4.36,2023-03-15
14.64,5.98,96.95,18.43,7.21,25.64,4.75,2023-03-16
14.87,6.16,96.89,14.07,8.26,22.33,5.2,2023-03-17
13.85,5.68,97.06,12.39,7.35,19.74,3.48,2023-03-18
12.4,5.8,97.68,10.84,7.2,18.05,4.53,2023-03-19
13.32,4.52,97.57,17.57,5.37,22.94,4.31,2023-03-20
13.55,5.74,97.32,15.69,6.69,22.38,2.52,2023-03-21
15.24,5.98,97.09,15.61,8.34,23.95,2.77,2023-03-22
17.8,5.19,96.92,19.08,8.73,27.81,1.93,2023-03-23
14.77,6.47,97.27,12.84,9.12,21.97,4.72,2023-03-24
15.58,5.25,97.57,17.5,7.15,24.65,3.23,2023-03-25
15.44,5.19,97.35,14.04,8.98,23.01,6.51,2023-03-26
12.5,4.88,97.84,12.1,6.78,18.89,5.4,2023-03-27
14.67,4.88,97.92,18.14,5.26,23.39,2.31,2023-03-28
17.28,5.86,97.75,18.84,9.1,27.94,2.65,2023-03-29
18.42,5.43,97.56,17.56,10.39,27.95,4.84,2023-03-30
17.63,6.23,97.39,14.07,10.26,24.33,5.7,2023-03-31
13.36,5.55,97.51,12.47,7.55,20.02,6.51,2023-04-01
11.77,5.19,97.72,9.76,6.9,16.66,4.42,2023-04-02
12.6,4.7,97.33,15.16,4.81,19.98,4.15,2023-04-03
12.41,3.85,97.16,16.05,4.95,21.01,3.84,2023-04-04
12.36,3.36,97.45,19.1,2.55,21.65,1.8,2023-04-05
13.98,4.58,97.44,17.69,4.7,22.39,1.6,2023-04-06
15.44,4.94,97.21,19.89,5.18,25.07,1.61,2023-04-07
16.77,5.43,97.23,17.64,8.23,25.87,4.24,2023-04-08
16.85,5.92,97.54,19.3,6.78,26.08,3.66,2023-04-09
18.23,5.62,97.75,16.08,10.12,26.2,3.13,2023-04-10
19.58,6.71,97.51,16.67,11.14,27.81,4.7,2023-04-11
15.4,5.55,96.89,16.9,7.22,24.12,8.73,2023-04-12
11.54,4.33,97.2,11.36,4.75,16.11,5.68,2023-04-13
14.32,5.8,97.08,15.17,6.82,21.99,7.8,2023-04-14
13.59,5.74,97.51,11.39,7.69,19.08,6.78,2023-04-15
13.95,4.52,97.59,16.42,5.02,21.44,4.04,2023-04-16
15.64,4.52,97.18,16.83,5.7,22.53,3.41,2023-04-17
15.83,6.1,97.02,13.58,8.0,21.58,4.89,2023-04-18
17.65,5.68,96.95,17.21,7.93,25.14,3.24,2023-04-19
18.69,5.74,96.49,19.71,8.61,28.32,5.56,2023-04-20
20.8,7.39,96.27,17.19,10.9,28.09,3.91,2023-04-21
17.79,7.45,96.66,10.48,12.55,23.03,3.32,2023-04-22
18.49,6.29,96.98,16.41,9.65,26.06,4.97,2023-04-23
19.41,7.57,97.21,15.46,10.79,26.25,3.77,2023-04-24
21.68,7.81,97.08,14.84,13.6,28.44,4.37,2023-04-25
23.56,8.3,97.12,17.93,13.02,30.94,2.16,2023-04-26
23.12,8.0,97.17,18.82,12.91,31.73,3.71,2023-04-27
23.44,7.26,97.07,19.59,14.61,34.19,2.17,2023-04-28
20.52,9.09,97.15,11.58,14.95,26.53,6.41,2023-04-29
19.47,7.45,97.39,12.81,12.49,25.3,3.96,2023-04-30
19.08,6.16,97.45,15.04,10.78,25.82,5.1,2023-05-01
20.63,4.82,97.38,19.95,9.03,28.98,4.7,2023-05-02
23.01,5.86,97.16,19.38,12.48,31.85,4.31,2023-05-03
23.21,6.04,97.33,18.1,13.04,31.14,3.44,2023-05-04
23.86,6.41,97.3,18.23,12.56,30.8,3.68,2023-05-05
24.4,6.35,96.97,17.9,14.67,32.57,3.93,2023-05-06
21.77,7.26,97.47,13.02,14.01,27.03,5.46,2023-05-07
20.57,6.47,97.73,16.5,11.51,28.01,4.33,2023-05-08
21.08,7.26,97.58,15.25,12.69,27.94,8.62,2023-05-09
17.1,5.37,97.7,12.53,9.69,22.22,4.72,2023-05-10
16.0,5.55,97.48,12.88,8.27,21.15,5.06,2023-05-11
14.69,5.62,97.23,10.31,8.07,18.38,3.78,2023-05-12
15.24,6.04,97.39,11.82,9.08,20.9,3.12,2023-05-13
16.87,6.35,97.44,12.97,9.55,22.51,3.78,2023-05-14
16.55,6.29,97.33,11.8,10.08,21.87,5.26,2023-05-15
16.55,5.55,97.25,12.61,9.35,21.96,5.84,2023-05-16
18.2,4.21,97.3,19.17,6.91,26.08,4.05,2023-05-17
18.06,4.94,97.37,15.52,8.11,23.63,5.11,2023-05-18
18.42,5.62,97.29,14.1,9.75,23.85,2.38,2023-05-19
19.15,6.04,96.97,14.21,9.73,23.94,3.59,2023-05-20
21.33,6.29,96.84,16.44,10.05,26.48,3.82,2023-05-21
21.4,7.51,96.97,13.12,12.61,25.73,3.69,2023-05-22
20.92,8.24,97.07,12.62,12.78,25.4,4.48,2023-05-23
21.61,8.48,97.17,11.82,13.69,25.51,6.38,2023-05-24
18.62,7.2,97.24,11.77,12.55,24.33,8.7,2023-05-25
19.58,8.91,97.58,11.65,12.98,24.62,5.15,2023-05-26
22.8,7.63,97.33,15.02,14.19,29.21,4.34,2023-05-27
21.65,8.54,97.02,13.61,14.76,28.37,5.24,2023-05-28
23.3,8.12,96.96,14.12,14.64,28.76,2.18,2023-05-29
